window,variable,coef,p_value,t_value
10y,RET_US10Y_MA20,-1.236022940275307,0.024507241543419798,-2.250539872966067
10y,RET_USDJPY_MA20,2.7412432295013693,0.04790853192910134,1.9792182194538332
10y,RET_GOLD_MA20,1.3815147717813412,0.08432120658299366,1.7268802147923932
10y,RET_TLT_MA20,-2.537327825237453,0.08369734250365578,-1.730362976592492
10y,RET_QQQ_MA60,-15.726566407255955,0.020369922131096816,-2.321046112591622
10y,RET_SP500_MA60,-27.049017469583035,0.0007295560173904612,-3.3827112960733428
10y,RET_NASDAQ_MA60,26.52083965252919,0.0004611617616283952,3.5073292881427798
10y,RET_DOW_MA60,4.636279677419579,0.32144366250716905,0.9917057517170746
10y,RET_VIX_MA60,-1.6226332798587382,3.7178376240468887e-09,-5.918896455408341
10y,RET_US10Y_MA60,4.395015549460366,0.0003099551111209591,3.6122425674223946
10y,RET_USDJPY_MA60,-7.316707155658948,0.0054352699588290174,-2.782632899787843
10y,RET_GOLD_MA60,0.8472933971872414,0.5812641059076527,0.551616086323234
10y,RET_TLT_MA60,17.899421822234654,1.8027190005786982e-07,5.234398613779942
10y,MRDI_Short,-0.005758427010838054,0.10456411064822926,-1.6237491134938637
10y,MRDI_Long,-0.008673149753262043,0.011237843040818003,-2.537228790860791
10y,MA20_MRDI,-0.0017234879805824797,0.2244432820932865,-1.2151191774474337
10y,MA60_MRDI,-0.0014377583238125513,0.33304622289715013,-0.9681967394196259
10y,RiskScore,0.07791464832068969,0.02868613002694316,2.1891270265284786
10y,RET_QQQ_20D,-1.8801721088659742,0.0036485788798090953,-2.9099867015972842
10y,RET_SP500_20D,1.09708275685274,0.13925810608412958,1.479063106467239
10y,wd_0_x_MRDI_Short,-0.0027613668078637532,0.2580086065649782,-1.1313860914595884
10y,wd_0_x_MRDI_Long,0.0007377053114860539,0.7385081797793862,0.33386921536191927
10y,wd_0_x_RET_QQQ,-0.37122200782041875,0.022329456902795017,-2.286236356866874
10y,wd_0_x_RET_SP500,0.19338589997289068,0.32376963451160934,0.9869491784376193
10y,wd_1_x_MRDI_Short,-0.00010007699908380421,0.967276371055735,-0.04102888375456147
10y,wd_1_x_MRDI_Long,-0.0037401104406291695,0.08616299166179782,-1.7167186098463096
10y,wd_1_x_RET_QQQ,-0.35705344547830326,0.02599490357360819,-2.2277061008961607
10y,wd_1_x_RET_SP500,0.22149218141140167,0.2370604861458337,1.182669180269423
10y,wd_2_x_MRDI_Short,-0.0014595908795420908,0.5507793407803893,-0.5966791802630229
10y,wd_2_x_MRDI_Long,-0.0014840743370173343,0.543111751269764,-0.6082032198284909
10y,wd_2_x_RET_QQQ,-0.3775033305059913,0.017362548223451076,-2.3806334293539564
10y,wd_2_x_RET_SP500,0.2198214034065408,0.24218603565435434,1.1698363115204955
10y,wd_3_x_MRDI_Short,-0.002080810141909685,0.4578675433188436,-0.7424859071068829
10y,wd_3_x_MRDI_Long,-0.00037463632512759485,0.8952251049947721,-0.13170987157679542
10y,wd_3_x_RET_QQQ,-0.39595411524932866,0.012773774202232644,-2.491932552291997
10y,wd_3_x_RET_SP500,0.24542907219607252,0.20012932493498606,1.2815450158853472
10y,wd_4_x_MRDI_Short,0.0006434178592957525,0.8045631911389097,0.24747392277321328
10y,wd_4_x_MRDI_Long,-0.003812034067833802,0.12974378645948711,-1.5156468898837725
10y,wd_4_x_RET_QQQ,-0.378439209812757,0.01815583696456747,-2.364087401271326
10y,wd_4_x_RET_SP500,0.21695419986558548,0.24736520965224185,1.1570619284025299
10y,m_1_x_RET_QQQ,0.49887139727654894,0.018391757176163013,2.359288970812838
10y,m_1_x_RET_SP500,-0.7362141561093309,0.008129290847076103,-2.6489184522542772
10y,m_2_x_RET_QQQ,-1.1307326433627802,8.345306585820126e-12,-6.8674641046741405
10y,m_2_x_RET_SP500,1.0089823472474804,1.3166665935645368e-05,4.366642328613721
10y,m_3_x_RET_QQQ,-0.3685019726235147,0.015740385102406038,-2.4166447612090565
10y,m_3_x_RET_SP500,0.09861108001048831,0.5899439186571018,0.5389916399906313
10y,m_4_x_RET_QQQ,0.3459105926611034,0.0715235204076694,1.8029576751783112
10y,m_4_x_RET_SP500,-0.6953328374089948,0.0019038940670578959,-3.1083630553887285
10y,m_5_x_RET_QQQ,-0.042641470187898156,0.7974433209615841,-0.2566865624275278
10y,m_5_x_RET_SP500,0.32005100242640866,0.1709083884458341,1.3697117077030334
10y,m_6_x_RET_QQQ,0.3642141760699109,0.023306095135058776,2.269870291802713
10y,m_6_x_RET_SP500,-0.23601441537937556,0.3017109595913727,-1.032999429306152
10y,m_7_x_RET_QQQ,0.27536097701201745,0.10620077273543846,1.6161313600185583
10y,m_7_x_RET_SP500,-0.6169594866626562,0.008928219479739288,-2.6169825450571196
10y,m_8_x_RET_QQQ,-0.5568716678029856,0.009581083407131572,-2.592729435369019
10y,m_8_x_RET_SP500,0.14917602377047656,0.6130715793141822,0.5057617393756418
10y,m_9_x_RET_QQQ,-0.20749807890775082,0.42633971126187087,-0.7956096088687604
10y,m_9_x_RET_SP500,0.43088530913262696,0.16994782839470388,1.3727945462197262
10y,m_10_x_RET_QQQ,-0.5276331340430739,0.020547688448237005,-2.3177705210802437
10y,m_10_x_RET_SP500,0.6047835886024021,0.026808488274800618,2.215693003892059
10y,m_11_x_RET_QQQ,0.2321264962943695,0.1793083569196792,1.3432901409403828
10y,m_11_x_RET_SP500,-0.08588820309319428,0.6923987018765239,-0.3956508500322511
10y,m_12_x_RET_QQQ,-0.7627767812460906,0.00026244990668550195,-3.655389103757745
10y,m_12_x_RET_SP500,0.8550025043157383,0.0002703317022504155,3.6477478921738293
